gene	BeWo.CT	SCR.CT27	SCR.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000214711	0	1	1	ENSG00000214711	protein_coding	CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]
ENSG00000248485	0	1	1	ENSG00000248485	protein_coding	PCP4L1	Purkinje cell protein 4 like 1 [Source:HGNC Symbol;Acc:HGNC:20448]
ENSG00000271425	0	1	1	ENSG00000271425	protein_coding	NBPF10	NBPF member 10 [Source:HGNC Symbol;Acc:HGNC:31992]
ENSG00000037280	0	1	1	ENSG00000037280	protein_coding	FLT4	fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]
ENSG00000069122	0	1	1	ENSG00000069122	protein_coding	ADGRF5	adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]
ENSG00000111886	0	1	1	ENSG00000111886	protein_coding	GABRR2	gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091]
ENSG00000156140	0	1	1	ENSG00000156140	protein_coding	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]
ENSG00000157510	0	1	0	ENSG00000157510	protein_coding	AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]
ENSG00000158258	0	1	1	ENSG00000158258	protein_coding	CLSTN2	calsyntenin 2 [Source:HGNC Symbol;Acc:HGNC:17448]
ENSG00000158516	0	1	1	ENSG00000158516	protein_coding	CPA2	carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297]
ENSG00000164484	0	1	1	ENSG00000164484	protein_coding	TMEM200A	transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075]
ENSG00000172201	0	1	0	ENSG00000172201	protein_coding	ID4	inhibitor of DNA binding 4 [Source:HGNC Symbol;Acc:HGNC:5363]
ENSG00000177383	0	1	0	ENSG00000177383	protein_coding	MAGEF1	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]
ENSG00000196411	0	1	0	ENSG00000196411	protein_coding	EPHB4	EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]
ENSG00000228672	0	1	1	ENSG00000228672	protein_coding	PROB1	proline rich basic protein 1 [Source:HGNC Symbol;Acc:HGNC:41906]
ENSG00000023171	0	1	1	ENSG00000023171	protein_coding	GRAMD1B	GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]
ENSG00000029534	0	1	1	ENSG00000029534	protein_coding	ANK1	ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
ENSG00000122133	0	1	1	ENSG00000122133	protein_coding	PAEP	progestagen associated endometrial protein [Source:HGNC Symbol;Acc:HGNC:8573]
ENSG00000122735	0	1	0	ENSG00000122735	protein_coding	DNAI1	dynein axonemal intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2954]
ENSG00000127084	0	1	1	ENSG00000127084	protein_coding	FGD3	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]
ENSG00000132256	0	1	0	ENSG00000132256	protein_coding	TRIM5	tripartite motif containing 5 [Source:HGNC Symbol;Acc:HGNC:16276]
ENSG00000134285	0	1	0	ENSG00000134285	protein_coding	FKBP11	FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]
ENSG00000134574	0	1	1	ENSG00000134574	protein_coding	DDB2	damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]
ENSG00000137070	0	1	0	ENSG00000137070	protein_coding	IL11RA	interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]
ENSG00000138346	0	1	1	ENSG00000138346	protein_coding	DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]
ENSG00000152779	0	1	1	ENSG00000152779	protein_coding	SLC16A12	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]
ENSG00000160293	0	1	0	ENSG00000160293	protein_coding	VAV2	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
ENSG00000172243	0	1	1	ENSG00000172243	protein_coding	CLEC7A	C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]
ENSG00000173442	0	1	1	ENSG00000173442	protein_coding	EHBP1L1	EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]
ENSG00000175538	0	1	1	ENSG00000175538	protein_coding	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]
ENSG00000179532	0	1	1	ENSG00000179532	protein_coding	DNHD1	dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]
ENSG00000187764	0	1	0	ENSG00000187764	protein_coding	SEMA4D	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]
ENSG00000227268	0	1	1	ENSG00000227268	protein_coding	KLLN	killin, p53 regulated DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:37212]
ENSG00000063015	0	1	1	ENSG00000063015	protein_coding	SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]
ENSG00000067798	0	1	0	ENSG00000067798	protein_coding	NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]
ENSG00000103528	0	1	1	ENSG00000103528	protein_coding	SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]
ENSG00000103740	0	1	0	ENSG00000103740	protein_coding	ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]
ENSG00000108352	0	1	1	ENSG00000108352	protein_coding	RAPGEFL1	Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]
ENSG00000125170	0	1	0	ENSG00000125170	protein_coding	DOK4	docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]
ENSG00000126562	0	1	1	ENSG00000126562	protein_coding	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]
ENSG00000128886	0	1	0	ENSG00000128886	protein_coding	ELL3	elongation factor for RNA polymerase II 3 [Source:HGNC Symbol;Acc:HGNC:23113]
ENSG00000128917	0	1	1	ENSG00000128917	protein_coding	DLL4	delta like canonical Notch ligand 4 [Source:HGNC Symbol;Acc:HGNC:2910]
ENSG00000129667	0	1	0	ENSG00000129667	protein_coding	RHBDF2	rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788]
ENSG00000129993	0	1	1	ENSG00000129993	protein_coding	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]
ENSG00000135414	0	1	0	ENSG00000135414	protein_coding	GDF11	growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]
ENSG00000137877	0	1	0	ENSG00000137877	protein_coding	SPTBN5	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]
ENSG00000140009	0	1	1	ENSG00000140009	protein_coding	ESR2	estrogen receptor 2 [Source:HGNC Symbol;Acc:HGNC:3468]
ENSG00000140398	0	1	1	ENSG00000140398	protein_coding	NEIL1	nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]
ENSG00000140986	0	1	1	ENSG00000140986	protein_coding	RPL3L	ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351]
ENSG00000152767	0	1	0	ENSG00000152767	protein_coding	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]
ENSG00000161960	0	1	0	ENSG00000161960	protein_coding	EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]
ENSG00000166831	0	1	1	ENSG00000166831	protein_coding	RBPMS2	RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]
ENSG00000170004	0	1	1	ENSG00000170004	protein_coding	CHD3	chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]
ENSG00000179761	0	1	1	ENSG00000179761	protein_coding	PIPOX	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]
ENSG00000211448	0	1	0	ENSG00000211448	protein_coding	DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]
ENSG00000259803	0	1	0	ENSG00000259803	protein_coding	SLC22A31	solute carrier family 22 member 31 [Source:HGNC Symbol;Acc:HGNC:27091]
ENSG00000009694	0	1	1	ENSG00000009694	protein_coding	TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]
ENSG00000076716	0	1	0	ENSG00000076716	protein_coding	GPC4	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]
ENSG00000100154	0	1	1	ENSG00000100154	protein_coding	TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
ENSG00000104848	0	1	0	ENSG00000104848	protein_coding	KCNA7	potassium voltage-gated channel subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:6226]
ENSG00000105472	0	1	1	ENSG00000105472	protein_coding	CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
ENSG00000105707	0	1	1	ENSG00000105707	protein_coding	HPN	hepsin [Source:HGNC Symbol;Acc:HGNC:5155]
ENSG00000124429	0	1	1	ENSG00000124429	protein_coding	POF1B	POF1B actin binding protein [Source:HGNC Symbol;Acc:HGNC:13711]
ENSG00000142405	0	1	0	ENSG00000142405	protein_coding	NLRP12	NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]
ENSG00000149634	0	1	0	ENSG00000149634	protein_coding	SPATA25	spermatogenesis associated 25 [Source:HGNC Symbol;Acc:HGNC:16158]
ENSG00000154736	0	1	0	ENSG00000154736	protein_coding	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]
ENSG00000166897	0	1	1	ENSG00000166897	protein_coding	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]
ENSG00000167618	0	1	0	ENSG00000167618	protein_coding	LAIR2	leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]
ENSG00000177096	0	1	1	ENSG00000177096	protein_coding	PHETA2	PH domain containing endocytic trafficking adaptor 2 [Source:HGNC Symbol;Acc:HGNC:27161]
ENSG00000181143	0	1	0	ENSG00000181143	protein_coding	MUC16	mucin 16, cell surface associated [Source:HGNC Symbol;Acc:HGNC:15582]
ENSG00000182264	0	1	1	ENSG00000182264	protein_coding	IZUMO1	izumo sperm-egg fusion 1 [Source:HGNC Symbol;Acc:HGNC:28539]
ENSG00000182472	0	1	1	ENSG00000182472	protein_coding	CAPN12	calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]
ENSG00000185761	0	1	0	ENSG00000185761	protein_coding	ADAMTSL5	ADAMTS like 5 [Source:HGNC Symbol;Acc:HGNC:27912]
ENSG00000185838	0	1	0	ENSG00000185838	protein_coding	GNB1L	G protein subunit beta 1 like [Source:HGNC Symbol;Acc:HGNC:4397]
ENSG00000189001	0	1	0	ENSG00000189001	protein_coding	SBSN	suprabasin [Source:HGNC Symbol;Acc:HGNC:24950]
ENSG00000189060	0	1	1	ENSG00000189060	protein_coding	H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]
ENSG00000196218	0	1	0	ENSG00000196218	protein_coding	RYR1	ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483]
ENSG00000213799	0	1	1	ENSG00000213799	protein_coding	ZNF845	zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]
ENSG00000213889	0	1	1	ENSG00000213889	protein_coding	PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]
ENSG00000225950	0	1	0	ENSG00000225950	protein_coding	NTF4	neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]
ENSG00000072195	0	0	1	ENSG00000072195	protein_coding	SPEG	striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]
ENSG00000085465	0	0	1	ENSG00000085465	protein_coding	OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]
ENSG00000114378	0	0	1	ENSG00000114378	protein_coding	HYAL1	hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]
ENSG00000114554	0	0	1	ENSG00000114554	protein_coding	PLXNA1	plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]
ENSG00000115155	0	0	1	ENSG00000115155	protein_coding	OTOF	otoferlin [Source:HGNC Symbol;Acc:HGNC:8515]
ENSG00000115457	0	0	1	ENSG00000115457	protein_coding	IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]
ENSG00000116852	0	0	1	ENSG00000116852	protein_coding	KIF21B	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]
ENSG00000117676	0	0	1	ENSG00000117676	protein_coding	RPS6KA1	ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]
ENSG00000124374	0	0	1	ENSG00000124374	protein_coding	PAIP2B	poly(A) binding protein interacting protein 2B [Source:HGNC Symbol;Acc:HGNC:29200]
ENSG00000134258	0	0	1	ENSG00000134258	protein_coding	VTCN1	V-set domain containing T cell activation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28873]
ENSG00000142611	0	0	1	ENSG00000142611	protein_coding	PRDM16	PR/SET domain 16 [Source:HGNC Symbol;Acc:HGNC:14000]
ENSG00000143333	0	0	1	ENSG00000143333	protein_coding	RGS16	regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]
ENSG00000143387	0	0	1	ENSG00000143387	protein_coding	CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]
ENSG00000144649	0	0	1	ENSG00000144649	protein_coding	GASK1A	golgi associated kinase 1A [Source:HGNC Symbol;Acc:HGNC:24485]
ENSG00000158158	0	0	1	ENSG00000158158	protein_coding	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4 [Source:HGNC Symbol;Acc:HGNC:105]
ENSG00000162522	0	0	1	ENSG00000162522	protein_coding	KIAA1522	KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]
ENSG00000162931	0	0	1	ENSG00000162931	protein_coding	TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]
ENSG00000162975	0	0	1	ENSG00000162975	protein_coding	KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]
ENSG00000163817	0	0	1	ENSG00000163817	protein_coding	SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]
ENSG00000168389	0	0	1	ENSG00000168389	protein_coding	MFSD2A	major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]
ENSG00000168918	0	0	1	ENSG00000168918	protein_coding	INPP5D	inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]
ENSG00000171094	0	0	1	ENSG00000171094	protein_coding	ALK	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]
ENSG00000181218	0	0	1	ENSG00000181218	protein_coding	H2AC25	H2A clustered histone 25 [Source:HGNC Symbol;Acc:HGNC:20507]
ENSG00000184005	0	0	1	ENSG00000184005	protein_coding	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]
ENSG00000196154	0	0	1	ENSG00000196154	protein_coding	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]
ENSG00000196517	0	0	1	ENSG00000196517	protein_coding	SLC6A9	solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]
ENSG00000203995	0	0	1	ENSG00000203995	protein_coding	ZYG11A	zyg-11 family member A, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:32058]
ENSG00000228486	0	0	1	ENSG00000228486	protein_coding	C2orf92	chromosome 2 open reading frame 92 [Source:HGNC Symbol;Acc:HGNC:49272]
ENSG00000270629	0	0	1	ENSG00000270629	protein_coding	NBPF14	NBPF member 14 [Source:HGNC Symbol;Acc:HGNC:25232]
ENSG00000006459	0	0	1	ENSG00000006459	protein_coding	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSG00000009950	0	0	1	ENSG00000009950	protein_coding	MLXIPL	MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]
ENSG00000069011	0	0	1	ENSG00000069011	protein_coding	PITX1	paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]
ENSG00000070808	0	0	1	ENSG00000070808	protein_coding	CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]
ENSG00000091129	0	0	1	ENSG00000091129	protein_coding	NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]
ENSG00000106624	0	0	1	ENSG00000106624	protein_coding	AEBP1	AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]
ENSG00000109684	0	0	1	ENSG00000109684	protein_coding	CLNK	cytokine dependent hematopoietic cell linker [Source:HGNC Symbol;Acc:HGNC:17438]
ENSG00000112406	0	0	1	ENSG00000112406	protein_coding	HECA	hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]
ENSG00000112599	0	0	1	ENSG00000112599	protein_coding	GUCA1B	guanylate cyclase activator 1B [Source:HGNC Symbol;Acc:HGNC:4679]
ENSG00000113739	0	0	1	ENSG00000113739	protein_coding	STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]
ENSG00000114796	0	0	1	ENSG00000114796	protein_coding	KLHL24	kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
ENSG00000120318	0	0	1	ENSG00000120318	protein_coding	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]
ENSG00000127947	0	0	1	ENSG00000127947	protein_coding	PTPN12	protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]
ENSG00000130449	0	0	1	ENSG00000130449	protein_coding	ZSWIM6	zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]
ENSG00000135253	0	0	1	ENSG00000135253	protein_coding	KCP	kielin cysteine rich BMP regulator [Source:HGNC Symbol;Acc:HGNC:17585]
ENSG00000135346	0	0	1	ENSG00000135346	protein_coding	CGA	glycoprotein hormones, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1885]
ENSG00000145362	0	0	1	ENSG00000145362	protein_coding	ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
ENSG00000153814	0	0	1	ENSG00000153814	protein_coding	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917]
ENSG00000160963	0	0	1	ENSG00000160963	protein_coding	COL26A1	collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]
ENSG00000161896	0	0	1	ENSG00000161896	protein_coding	IP6K3	inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]
ENSG00000163536	0	0	1	ENSG00000163536	protein_coding	SERPINI1	serpin family I member 1 [Source:HGNC Symbol;Acc:HGNC:8943]
ENSG00000163995	0	0	1	ENSG00000163995	protein_coding	ABLIM2	actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]
ENSG00000164136	0	0	1	ENSG00000164136	protein_coding	IL15	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]
ENSG00000164463	0	0	1	ENSG00000164463	protein_coding	CREBRF	CREB3 regulatory factor [Source:HGNC Symbol;Acc:HGNC:24050]
ENSG00000169282	0	0	1	ENSG00000169282	protein_coding	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]
ENSG00000172771	0	0	1	ENSG00000172771	protein_coding	EFCAB12	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]
ENSG00000175040	0	0	1	ENSG00000175040	protein_coding	CHST2	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]
ENSG00000175766	0	0	1	ENSG00000175766	protein_coding	EIF4E1B	eukaryotic translation initiation factor 4E family member 1B [Source:HGNC Symbol;Acc:HGNC:33179]
ENSG00000177679	0	0	1	ENSG00000177679	protein_coding	SRRM3	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]
ENSG00000181444	0	0	1	ENSG00000181444	protein_coding	ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]
ENSG00000184897	0	0	1	ENSG00000184897	protein_coding	H1-10	H1.10 linker histone [Source:HGNC Symbol;Acc:HGNC:4722]
ENSG00000186335	0	0	1	ENSG00000186335	protein_coding	SLC36A2	solute carrier family 36 member 2 [Source:HGNC Symbol;Acc:HGNC:18762]
ENSG00000204681	0	0	1	ENSG00000204681	protein_coding	GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]
ENSG00000224389	0	0	1	ENSG00000224389	protein_coding	C4B	complement C4B (Chido blood group) [Source:HGNC Symbol;Acc:HGNC:1324]
ENSG00000244476	0	0	1	ENSG00000244476	protein_coding	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope [Source:HGNC Symbol;Acc:HGNC:33823]
ENSG00000257093	0	0	1	ENSG00000257093	protein_coding	DENND11	DENN domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29472]
ENSG00000054967	0	0	1	ENSG00000054967	protein_coding	RELT	RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764]
ENSG00000061273	0	0	1	ENSG00000061273	protein_coding	HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]
ENSG00000079337	0	0	1	ENSG00000079337	protein_coding	RAPGEF3	Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]
ENSG00000106772	0	0	1	ENSG00000106772	protein_coding	PRUNE2	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]
ENSG00000110090	0	0	1	ENSG00000110090	protein_coding	CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
ENSG00000110492	0	0	1	ENSG00000110492	protein_coding	MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]
ENSG00000110799	0	0	1	ENSG00000110799	protein_coding	VWF	von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]
ENSG00000120889	0	0	1	ENSG00000120889	protein_coding	TNFRSF10B	TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
ENSG00000123358	0	0	1	ENSG00000123358	protein_coding	NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]
ENSG00000131620	0	0	1	ENSG00000131620	protein_coding	ANO1	anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]
ENSG00000134294	0	0	1	ENSG00000134294	protein_coding	SLC38A2	solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]
ENSG00000135069	0	0	1	ENSG00000135069	protein_coding	PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]
ENSG00000137727	0	0	1	ENSG00000137727	protein_coding	ARHGAP20	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]
ENSG00000137752	0	0	1	ENSG00000137752	protein_coding	CASP1	caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]
ENSG00000138336	0	0	1	ENSG00000138336	protein_coding	TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
ENSG00000139567	0	0	1	ENSG00000139567	protein_coding	ACVRL1	activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]
ENSG00000139625	0	0	1	ENSG00000139625	protein_coding	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]
ENSG00000148384	0	0	1	ENSG00000148384	protein_coding	INPP5E	inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]
ENSG00000148400	0	0	1	ENSG00000148400	protein_coding	NOTCH1	notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]
ENSG00000148483	0	0	1	ENSG00000148483	protein_coding	TMEM236	transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]
ENSG00000148600	0	0	1	ENSG00000148600	protein_coding	CDHR1	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]
ENSG00000149294	0	0	1	ENSG00000149294	protein_coding	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]
ENSG00000149582	0	0	1	ENSG00000149582	protein_coding	TMEM25	transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]
ENSG00000151365	0	0	1	ENSG00000151365	protein_coding	THRSP	thyroid hormone responsive [Source:HGNC Symbol;Acc:HGNC:11800]
ENSG00000155886	0	0	1	ENSG00000155886	protein_coding	SLC24A2	solute carrier family 24 member 2 [Source:HGNC Symbol;Acc:HGNC:10976]
ENSG00000162194	0	0	1	ENSG00000162194	protein_coding	LBHD1	LBH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28351]
ENSG00000166471	0	0	1	ENSG00000166471	protein_coding	TMEM41B	transmembrane protein 41B [Source:HGNC Symbol;Acc:HGNC:28948]
ENSG00000166793	0	0	1	ENSG00000166793	protein_coding	YPEL4	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]
ENSG00000169495	0	0	1	ENSG00000169495	protein_coding	HTRA4	HtrA serine peptidase 4 [Source:HGNC Symbol;Acc:HGNC:26909]
ENSG00000172927	0	0	1	ENSG00000172927	protein_coding	MYEOV	myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]
ENSG00000176697	0	0	1	ENSG00000176697	protein_coding	BDNF	brain derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:1033]
ENSG00000180773	0	0	1	ENSG00000180773	protein_coding	SLC36A4	solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]
ENSG00000181274	0	0	1	ENSG00000181274	protein_coding	FRAT2	FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]
ENSG00000187840	0	0	1	ENSG00000187840	protein_coding	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]
ENSG00000226807	0	0	1	ENSG00000226807	protein_coding	MROH5	maestro heat like repeat family member 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:42976]
ENSG00000011028	0	0	1	ENSG00000011028	protein_coding	MRC2	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]
ENSG00000064270	0	0	1	ENSG00000064270	protein_coding	ATP2C2	ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]
ENSG00000065357	0	0	1	ENSG00000065357	protein_coding	DGKA	diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]
